text,label
yg mutasi itu bandar judi online ya komandanmu,1
jgn judi besar dibiarkan yg hobi judi kecil diuber2 untuk omset aparat setempat🤪🤪🤪🤪,1
"sy untung ga tergiur am judi,mau ap itu jenis nya",1
stopjuday,0
bandar situs slot di grebeg bukan pemain slot nya doang di tangkap,1
sukses selalu kota yogyakarta,0
cepet pak lama banget,0
iya sih lebih enak liat di sini,0
di tv channel  sangaji tv  jitv kak,0
"gw uang direkening 180 juta,mobil avansa 95 juta,dan kambing 60 ekor sekitar 100 an,hitung sendiri belum lagi terjerat pinjol semua gara gara slot.",1
"setuju dilegalkan, jgn munafik, kalau mental judi, mereka akan judi dgn apa cara pun. negara rugi uang nya lari keluar neqri.",1
trus ada guru juga judii online sampe rumah nya di tahan bank,1
kacau negeri ini bukannya memikirkan orang yang kurang mampu eh malah memikirkan penjudi,1
assalamulaikum smuanya magelang hadir,0
"banyak kok yg promosin judi online, tangkep semua",1
judi onlen gara gara..,1
itu simbah ku lho,0
kalo pinjol mungkin masih ada unsur dijebak nyaa.. tp kalo judi mah murni kesadaran sendiri cok.. klo lu gamau maen yaa lu ga akan maen.. jgn sebut mereka korban.. ga pantes,1
😭😭😭kapan mereka nyepin ya kok udah WD aj😭😭🗿,1
bandar judi 🤝 pemerintah,1
ternyata ada streamingnyaa,0
jangan ya dek ya,0
nyimak dari pasar kranggan,0
terus Yang live di tiktok yang ngemis ngemis di gif paus sampe mandi lumpur gmna nih ? bukan sama sama nerima sebagian donate uang judi?,1
ga harus diblokirsi ckup dikembalikan karna sebelum judi aja dia ud kaya mampu beli bmw coupe pda zaman nimo,1
Yg rungkad siapa yg WD siapa 🗿,1
komen opoto kiii,0
slot ga di blokir game di blokir,1
bohong lgi aja...judi narkoba dan krimilitas lain nya di belakang nya ada yg beking seragam coklat,1
ini namanya pengaturan alias permainan antara polisi dan bandar judi🤭,1
"lah AQ gx pernah judi,gx ngerokok,gx doyan miras, kerja lumayan..tetap aja di mata perempuan MH masih bnyak kurang ny,, 😂🙏",1
dari griya intan permai,0
lah bukannya ericko lim sering live main slot ya?,1
selamat hut yogya berhati nyaman senyaman hidupku salam sehat bpk gubernur semoga selalu sehat  berokah amiin,0
mantap suaranya,0
anggotanya juga penjudi#fakta,1
Sekalian Dong...Yg Kalah JUDI di MACAO...SINGAPORE..GENTING...AUSIE...LAS VEGAS....Kalo.KALAH KASIH BANSOS JUGA....Kasihan Kan Keluarga nya,1
kenapa ya kalau judi terus menang itu di tangkap?,1
"UMR yg dibenahi Bukan Korban Judi Online yg disubsisi.. Uang di bawah gak beredar, mandek. Hanya beredar di Kalangan atas..",1
byon combat judi terang terangan bosskuuuu😳😳,1
too yanto orderan mu tak maem lo iki,0
wong jogja asli mending ngelive wkw,0
tutup judi online,1
faceredheartshapefaceredheartshapefaceredheartshapefaceredheartshape,0
mung muni ngising we digawe tenan hadehh baperan wkwk,0
pemerintah gelo tuh loba keneh di kampung Ana anu hese manggih dahar eh malah anu eleh judi anu arek di sumbang lier gelo,1
"satu pertanyaan kenapa sih klw apa"" mengatasnamakan sitaan itu masuk negara kenapa padahal orang"" yanag judi online ga ngerugiin & minta uang sama negara ko negara repeot",1
setujuh bgt judi online di tutup aja kaga ada guna ya juga,1
aku orang gila yang tahan Menghadapi sifat penjudi bahkan ikut membayari hutang judinya,1
"pajak judi pasti gede,,yang makan para petinggi2nya jga, pajak non perjudian sja dianggap halal,apalagi ini pajak dari yg jelas haram. proyek bsr dah buat para koruptor2😅😅",1
semoga dengan kejadian... judi online segera diberantas....,1
cebongan hadir,0
dara sarasvati,0
mlebu jam 5 wis kebak trs metu jam 6 macete pol,0
mas aku ngelak tumbas es teh 2,0
padahal banyak streamer judi online di yt di FB bahkan sebelum para streamer ml di sawer judi,1
ayoo abis ini sampahnya tolong di bawa pulang yaaa,0
ya ampun drone mbok sek kalem le muter marai mumet lho,0
kalo polisi yg main judi di hukum ga pak?,1
"maaf pak kesalahan cuma 1pak , itu situs pemerintah gampang di akses sama perjudian pak",1
tinggal minta ke pemain no rek kenening tunuan deposit tru cek lewat rekening telusuri sampai beesangkutan,1
sunggeng ambal warsa kota yogyakarta selalu istimewa,0
ketik di google  wisdomtoto,0
Bandar besar judi oknum polisi gmna mau tangkap kawan sendri cuan cuan. Mafia besar nya polisi,1
baiyoh tekan mambu kelek barang,0
sangat percaya kl artis2 kena judi online,1
"yok bisa tok kt buru polisi yang main slot terus kt laporkan, barangkali dapet imbalan hehehe",1
masih setia nangring di atas mobil bak,0
lucuu kan brantas judi online tpi yang dibrantas player emange tkut ya brantas bandar krna gk dapat cuan,1
di Facebook masih bayak iklan judi slot,1
udah dapet bansos langsung spin lagi 🤣,1
Ada yg sdh berani berantas Judi….malah dimutasi.,1
nanti penjudi bakal ke indo semua lahh lmyn dikasi modal kata mereka 🤣,1
umbulharjo,0
"mau nanya, emang streamer ini kerja sama sama situs judi?",1
rame ne,0
opo wi mau,0
jadi kota judi dong om ...kiamat iki,1
mungkin perempuan lain juga bakal begitu ke suaminya kalo suaminya penjudi..peluk jauh bu polwan ujian mu sangat berat..,1
kesuwen,0
nonton disitu bisa masuk susah keluar,0
to yanto,0
kemarin ulang tahun gunung kidul sekarang jogja diy memang istimewa,0
salam kenal yang mau kenalanyg nga mau ya ngausah gpp,0
wih ada mas putra,0
terciptanya spin 800 keatas dan dihilangkan spin 600kebawah,1
kecamatan kraton udah belum ya,0
eteh ya kk aquaaaa,0
zzzzzzzzzzzzzzz,0
beda la Bu judi,1
"banyak alasan, sama kayak penjudi",1
iklan opo kwi,0
saham lg berjudi pak. kebijakan apa itu AFC. tabung juga di makan terus. bukan lg investasi.,1
Sebenarnya daripada uang di buat judi mendingan ekonomi dan keadaan rumahnya di benerin ya,1
terus uang judi itu 😁 diserahkan ? uangnya mau diapakan?,1
"judi online milik siapa yaa, apakah mereka bandar nya, kasih bansos biar bisa top up, abis itu uang nya mengalir ke mereka lg☹️☹️",1
"Untung suami Ku nga ngerti judi ? Sht,,Suami ku semoga Rejeki Mu lancar Amiin 🤲🤲",1
makin kesini makin kacau ini pemerintah kita..... penjudi di kasih modal... hebat sekali negara Konoha ini,1
nek aku melu narik rak yo gur mlh susah,0
mayann cuann🗿,1
jogja istimewaaaaaa,0
pacarku mana,0
baru tau kalau judi itu tidak dilarang 😁,1
enakan nonton live nek kene ora nganti semaput lurrr,0
ora ono lah  ora ono contoh teks pidato sebagai sultan  nek sebagai ketua osis ngono ono paling,0
seru banget di ultah jogja,0
sek wong jogja asli mah ra delok mergo rame wkwk,0
kok di tv ga ada,0
langsung blokir akun judi nya. gitu aja kok susah,1
"@partaisocmed Nah disitu tertulis DONATUR, Jadi ini sistemnya Di donate, bukan Kerja/Endorse..coba dong sekali2 bahas artis yg endorse judi online..",1
nauzubillah semoga klrga besarq djauhkn judi online amin🤲,1
"kita berjudi meresahkan siapa???,, pemerintah???",1
tapi judi tipiring (tindak pidana ringan)kok 10 tahun ya😇,1
gak yakin dan mustahil.polisi bisa tangkap badar judi onlin.badar judi yg terang terangan aja gk bisa tangkap.🙏🙏🙏🙏,1
astaga watik,0
lha saya baru WD barusan...🤣🤣,1
"gw kesel dikira minjem buat ongkos,makan sehari"" nyatanya malah buat main slot😂,dia dosa yg minjemin dosa😂",1
hah yg sabar ya mbakmas septiana,0
pak ringroad peteng,0
klik poto profil blok,0
kiumpul yuk kita otw bareng,0
adanya live streamingdi youtub gak ada ditv,0
"semogah , pa prabowo nti bisa menutup semua situs judi. online, 🙏🙏🙏",1
DPR dan jajaran pemerintah lain nya pda dongo.tukang judi dapet bansos.sedangkan yg miskin anak yatim anak terlantar tidak dapet bantuan,1
"yg diberantas jg togel, nomer g thu aplh nmany itu sdh sejak dr dulu",1
ntar uang hasil judi dikemanain? di makan aparat? atau untuk keperluan partai?,1
dari mno,0
"judi online dan narkoba adalah aset negara, otomatis pemerintah adalah pusat pengendali",1
turu kono yak e,0
brajatai,0
wah sangat bagus,0
mana ada org judi bisa kaya,1
selamat hut kota jogja erjuna bhredewo,0
dunia memang sdh terbalik sdh gila gak ada otak...itu sama aja nyuru main judi lagi gilaaaa hukum indonesia sdh dak waras😡😡😡😡😡,1
mas cinifal ledemas,0
penyebab ny ngp orang bnyk judi ? dari situ pemerintah berpikirrr,1
kaum rebahan ndelok live wae  timbang ra komanan tempat,0
wisdomtoto asuu,0
siapa yg tinggal di jogja di sini pengen ke sana tapi ga jadi karena ga ada yg nganter kalo sama kakak pada pergi sama temennya ke bioskopsaya saya  selamat ulang tahun jogja,0
lah majong buat apa diciptain kalo gak boleh judi agak laen🗿,1
temn ku tni kena judi online asij nak pijam uang saja lam3 saya kabur drh,1
Kalau mau menyerah Judi online para bandara dan Cukong.,1
kapan diwiwiti,0
"om hampir dipenjara, tp lagi2 pulici ngomg ""ini kl mau bebas bisa sih, tebus >50jt, kl diterusin kasusnyanya ya dipecat + dipenjara""
akhirnya pilih nebus puluhan juta untuk nyelametin penjudi",1
males e nek kebelet ngising bingung neng nggon rame,0
kalau legal yg ketangkap gara judi bebas.....,1
santai santai,0
oalah berantas judi online seperti ini diwarung kopi,1
jan sui,0
"judi online ada itu pasti dibeking,😂 kal di legalkan pertama yg tidak setuju pasti si pembeking😂",1
"Gak ada istilah korban judi online,lucu negara ini",1
bar mam nggone yanto loro weteng,0
ini siapa sih yg nanyi namanya,0
stop slot,0
gue kisaran 30jt skrang udah berenti kunci nya niat yang kuat blok semua akses deposit gausah pegang uang digital,1
"apa lah daya gua tabungan 30 juta motor 2 kejual gara"" pragmatic asuu""",1
mba baju hitem suruh duduk woiiii,0
keren ya indo q...pejudi di kasih modal 😅,1
"negri ini banyak instansi , harusnya kelas perjudian itu gampang sekali menangkap mereka, teroris kakap yg ada di indo aja bisa ditangkap kok",1
shopefood   grabfood    hadirrr goleki ra yoooo,0
Padahal yg main judi banyakan yg hidup nya pas2 an ( miskin dibikin sendiri) di kasih bansos malah pd males kerja. Faktanya di kehidupan kampung begitu 😭,1
"Apa enaknya judi, bersyukur ngk ada hobi judi dan ngak tertair",1
GACORRRRRRRR,1
judi memang meresahkan.,1
gacor kang @Jonathan Liandi,1
judi as,0
kerennn,0
dastere bu,0
narkoba yg di incar pemakai. slot yg di incar pemain. bandarnya aman... 🗿,1
faceredheartshapebuah pentasnya keren banget,0
tumbas es teh jumboo mass siji,0
"Erick napa kena jirr😂, emang si dia pernah livestreaming slot dan sekarang udah hampir 1 taunan dia ga live slot lg, top donasinya pun bkn dari slot",1
kenapa bisa penjudi di bantu ???? 😭😭😭,1
bobrok memang institusi polisi . ternyata dialah biangx judi online.. bubarkan segera polisi,1
kalau dapat mil dari perjudian itu gmna pak??.,1
"Knp rakyat jdi korban judi mau lgi dtangkapi, setidaknya bandar atw servernya",1
yg bangkruuuut oooom... bukan yg judi,1
ndobollllllllllll nf kampung kampung bandar togel aman aman wae,1
menyimak dari rumah,0
moro neng gone isine gur ndas uwong,0
makin loba we meren tukang slot th,1
hidup gatot koco,0
kenapa itu,0
nu judi mh lain korban...tapi mereka melakukannya sadar tdk terpaksa,1
"pak tolong masukan nama saya, saya jga dlu mantan penjudi online habis puluhan JT 🤣🤣🤣",1
gacorber😂,1
jgn cuman online tp yg judi di darat jgk hrs di Brantas,1
kenapa.pemerintah.membenarkan.judi.onlaen.kuncinya.ada.dipemerintah,1
"mabuk,zina,judi satu sircle 😅😅",1
moonton menolak judi salut si respect tapi kalo gacha itu gimana ya bukannya judi ?,1
karna apa karna cuan chuakssss,1
"PENJUDI : ""Waduuuh...Gua kalah lagi..ambis-abisan...."".
PEMABOK :"" Tenaaaang.....dengar2 PENJUDI yang KALAH akan 'DISANTUNI' NEGARA 😂😂""",1
anti slott 🙏,1
jogja memang istimewa bangga jogjabangga indonesia,0
"suami sy juga bgitu.. kerja pt, dan yg pling heran pihak bank dr pt trsebut mudah bgt minjemin uang smpe ratusan juta, dipake buat judi pula uangnya😩",1
jangan lupa no 3 untuk kota yk pas,0
barusan WD di ciputra tetep masuk,1
ya itu bener itu mbakmas za saputra,0
"circle nya gini, situs judi ga di usut, yg ditangkap streamer. nah situs judi masih tetep jalan ya 11 12. lebih baik 1 point doang. stop judi guys",1
aq sek cerak bgt we ra nonton  abot le jogo parkiran cuan cuan,0
saat a kembali ke stelan pabrik hidup bersih tenang dan no judi,1
otw tugu,0
malika,0
"tapi ada yg mau saya tanya, bila penjudi online itu aparat kepolisian hukumannya apa dan gimana pak,",1
ahhh jadi ingat lagunya,0
"salah kaprah masa orang penjudi di bantuan , anak yatim janda tua aki aki tua boleh di beri bantuan",1
termasuk anggota polisi juga harus di tangkap..... pilisi juga sangat banyak yg berjudi onlen,1
usaha hancur tabungan hancur pasangan belom tau kalo aku suka berjudi sekarang cewe sendiri malah ngajak nikah pas posisi semuanya nol.😭,1
"suka"" nak cambuk orang saya dari 2011 main judi selalu di jamin sama boss game",1
ayo semangat berhnti slot dr Pd nyesel,1
awas awas saytan,0
"sekelas menko Polhukam tidak mengerti ,klo negara mau tegas berantas judi,tinggal blokir situs nya, ngapain rakyat di tangkap2 in anehhhhh",1
"wkwkkwkwk, negara paling banyak penganut agama tp mau nge sahkan perjudian 🙃🙃🙃 lawak",1
"iya udah ranking 1 judinya, legalkan sajalah",1
berantas miras dan judi online,0
gunung kidul kemarin,0
heh menenggg,0
"yg ikut judi adalah orang setan, yg memberi bansos adalah dazal, maka negara kt bnyk bencana",1
"Sekarang ini banyak bangat orang udah miskin, main judi..Untung aja saya buta soal judi ini. Amit2 jgn sampai lah",1
selamat ulatahun untuk jogjakarta yang 268,0
Coba pajak judol tinggi mereka menang 1jt di pajaki 900ribu mau protes di tangkap gak protes sakit hati mending berhenti main judi😂😂😂😂,1
"ga da sedikitpun kebaikan dlm bentuk judi apapaun yg ada cm kemiskinana dan skrg mlh di kasih bantuan
koplak semua negri ini",1
"anggota DPRnya kan pecandu SLOT,nunggu rapar main slot dulu",1
PENGAGAS BANSOS BAGI PENJUDI MORAL BAJINGAN,1
judi di cari kasus vina gmna pak wkwk,1
telat rek,0
sangat mustahil berantas perjudian selama bandar +oknum aparat negara(tni/polisi) +oknum pejabat tinggi saling berkaitan dan saling menguntungkan,1
mantaf pa selagi mengabdi pada Negara. Brantas perjudian online lewat Internet.Maju terus pantang mundur,1
nggeh suwun sedulur sedoyo,0
kasih wadah donk untuk pelaporan terkait judi online.biar warga lebih mudah melaporkan link atau rekening judol,1
"trs akun youtube yg live/bikin konten judi online, itu bnyk loo itu d luar pemain mobile legend",1
iki opo seh slot slot wae,0
"pinjol,judi online dan narkoba tdk mungkin dihapus. uangnya mengalir deras.",1
orang2 udah pada dateng dari jam 4 sore mba,0
apalah pipit nih,0
seng komen gawe ngakak pilot fpv disamakan dokumenter beda maseee,0
nonton lewat tv aja sambil ngmil,0
mumet ra,0
@Yestihrp08 Tangihon Bo Ndo Di Kho Dope Alak Lai Naparjudi iiiiii👀👀,1
masi lama yaaa pengen kesana gaada yg nganterrrr uhuhuhu,0
apa lagiiii,0
tindakan pak....dn bukan hanya judi..anggotanya bnyak yg makek narkoba,1
hbd yogyakarta,0
blok slot,0
"kalo mau blok moonton,Garena/dll berarti juga harus game slot,yandex,ome tv juga dong",1
hanya omong doang gak ada buktinya .. dan ternyata sampe sekarang masih banyak yang main slot ..,1
yang berkata adalah biang perjudian ingat kata2 pak sambo,1
laporane wae,0
kameramen e kog elek nemen,0
"kenapa y negara gk bisa menghapus situs judi onlen, knpa yg di tangkap ko korban",1
bbagus,0
"itukan semua duit kami yang kalah main slot online apakah balik ke kami lagi? sepertinya sihh enggak, sama dengan kasus doni salmanan.",1
halo ges,0
hasil judi buat bangun masjid,1
klu berdasarkan rencana pemerintah mau kasih bansos untuk para judi online . ya bener sekalian SJ di legalkan hancur2 lah sekalian negara ini ?!,1
Bang Ali Sadikin dulu bangun Jakarta-dg melegakan perjudian krn neg gk pny uang,1
😂😂tak ngeslot sek,1
😞hemm judi online para oknum aparat terkesan membiarkan,1
selamat ulang tahun kota jogja semoga semakin istimewa,0
roky gerung pie kabar e ki,0
:jangan lupa tunjukkin bukti DP/transaksi DEPOSIT NYA biar cepat di proses 🤣🤣🤭,1
selamat ulang tahun jogjakarta,0
kira2 yg belakang kelihatan gak ya nonton nya,0
madang gudeg kulon tugu,0
"bikin rakyat seneng main judi online klo gitu caranya, secara tdk langsung pemerintah dukung judi online",1
lah yg kmrn polwan balar suaminya yg oknum polri itu buktinya anggota bpk dah byk yg jd pengguna dan mgkn bandar judi pak👍,1
karena banyak yg berseragam yg main judi😌😌,1
sego pecel lawuh tempe,0
hbd jogjaakuuu,0
"Bukan judi , tapi langsung jadi bandar sabu 😂",1
"duit pra kerja aja buat beli hp😂 duit beasiswa mahasiswa aja buat beli iphone, apalagi korban judi online ? yaaa buat depo lagi 😂😂",1
sopo seng wong jowo,0
gak bakal bisa di brantas...kalau di bratas..gk ada aset dari judi lagi dg,1
mestinya itu aplikasi judi online di tutup pak biar masyarakat tidak kecebur main judi bukan di bantu apa alasannya.,1
Tangkap lh toke2 judi nya. Hapus kn prjudian2 yg ada di indonesia. 😱😜,1
pengen nonton tapi males desekan mana pasukan krucil q banyak lagi,0
saya juga lh kalah terus setiap deposit 😌,1
tangerang selatan hadirr,0
"w 10x spin dpt legend, syok bgtt",1
ssk stand by ket jam 3 kudune,0
blokir minn iklan slott,0
sama saja ngasih modal buat judi njir njir,1
rata rata pendukung 02 main judi onlen ya,1
woahh keren,0
sekarang judi halal ?,1
sek akun judol wi mudeng po ra to sakjane ki,0
tujuan dimutasi...mengobrak2 judi online seluruh Indo....suksez pk pol.,1
"🙏 knpa judi onlaen ga d,rajia / tutup ,,, tp klau saung ayam d,tangkap ... 🙏",1
selamat,0
kalo bahaya kenapa bandar judi gak ada yg ditangkapi..pak ...😂😂😂,1
padahal wes mulai kawit jam 4 mau,0
"sudah miskin, judi, nyusahin istri & org lain, dapat bansos pula jAaaaaaaannCU UU oookkk Tenan",1
"woy,,gw gak pernah judi online...tapi knpa k sebut namanya 😁",1
rakyat yg depo..negara yg wd,1
@RMA'SLOT_HARAPAN AYAH & KAKAK🖤,1
keren wjnc24,0
lkn  lembaga kebudayaan nasional jawa timur  ukes diy  merdeka,0
